edge_id,sheet,edge_type,node_u,node_v,row_u,row_v,electrode,particle_u,particle_v,particle_id,component_status,gap_lower_nm,gap_upper_nm,gap_estimate_nm,classification,threshold_relation,method,capsule_lower_bound_nm,gjk_iterations,gjk_converged,slsqp_check_gap_nm,slsqp_abs_difference_nm,slsqp_same_threshold_class,crossing_axes,shift_x,shift_y,shift_z,mapped_endpoint_residual_nm,enabled
组3:ELECTRODE:LEFT:r76,组3,electrode_contact,LEFT,r76,,76,left,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:LEFT:r77,组3,electrode_contact,LEFT,r77,,77,left,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:LEFT:r78,组3,electrode_contact,LEFT,r78,,78,left,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:LEFT:r79,组3,electrode_contact,LEFT,r79,,79,left,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:LEFT:r80,组3,electrode_contact,LEFT,r80,,80,left,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:LEFT:r81,组3,electrode_contact,LEFT,r81,,81,left,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:LEFT:r82,组3,electrode_contact,LEFT,r82,,82,left,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:LEFT:r83,组3,electrode_contact,LEFT,r83,,83,left,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:LEFT:r84,组3,electrode_contact,LEFT,r84,,84,left,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:LEFT:r85,组3,electrode_contact,LEFT,r85,,85,left,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:LEFT:r86,组3,electrode_contact,LEFT,r86,,86,left,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:LEFT:r87,组3,electrode_contact,LEFT,r87,,87,left,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:LEFT:r88,组3,electrode_contact,LEFT,r88,,88,left,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:LEFT:r89,组3,electrode_contact,LEFT,r89,,89,left,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:LEFT:r90,组3,electrode_contact,LEFT,r90,,90,left,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:LEFT:r91,组3,electrode_contact,LEFT,r91,,91,left,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:LEFT:r92,组3,electrode_contact,LEFT,r92,,92,left,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:LEFT:r93,组3,electrode_contact,LEFT,r93,,93,left,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:LEFT:r94,组3,electrode_contact,LEFT,r94,,94,left,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r353,组3,electrode_contact,r353,RIGHT,353,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r365,组3,electrode_contact,r365,RIGHT,365,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r369,组3,electrode_contact,r369,RIGHT,369,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r376,组3,electrode_contact,r376,RIGHT,376,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r383,组3,electrode_contact,r383,RIGHT,383,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r388,组3,electrode_contact,r388,RIGHT,388,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r390,组3,electrode_contact,r390,RIGHT,390,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r391,组3,electrode_contact,r391,RIGHT,391,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r395,组3,electrode_contact,r395,RIGHT,395,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r400,组3,electrode_contact,r400,RIGHT,400,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r404,组3,electrode_contact,r404,RIGHT,404,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r405,组3,electrode_contact,r405,RIGHT,405,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r412,组3,electrode_contact,r412,RIGHT,412,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r413,组3,electrode_contact,r413,RIGHT,413,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r415,组3,electrode_contact,r415,RIGHT,415,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r418,组3,electrode_contact,r418,RIGHT,418,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r421,组3,electrode_contact,r421,RIGHT,421,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r424,组3,electrode_contact,r424,RIGHT,424,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r430,组3,electrode_contact,r430,RIGHT,430,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r431,组3,electrode_contact,r431,RIGHT,431,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r437,组3,electrode_contact,r437,RIGHT,437,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r443,组3,electrode_contact,r443,RIGHT,443,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r445,组3,electrode_contact,r445,RIGHT,445,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r446,组3,electrode_contact,r446,RIGHT,446,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r447,组3,electrode_contact,r447,RIGHT,447,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r449,组3,electrode_contact,r449,RIGHT,449,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r452,组3,electrode_contact,r452,RIGHT,452,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r454,组3,electrode_contact,r454,RIGHT,454,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r456,组3,electrode_contact,r456,RIGHT,456,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r457,组3,electrode_contact,r457,RIGHT,457,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r458,组3,electrode_contact,r458,RIGHT,458,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r461,组3,electrode_contact,r461,RIGHT,461,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r463,组3,electrode_contact,r463,RIGHT,463,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r464,组3,electrode_contact,r464,RIGHT,464,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r465,组3,electrode_contact,r465,RIGHT,465,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r466,组3,electrode_contact,r466,RIGHT,466,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r468,组3,electrode_contact,r468,RIGHT,468,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r471,组3,electrode_contact,r471,RIGHT,471,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r472,组3,electrode_contact,r472,RIGHT,472,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r473,组3,electrode_contact,r473,RIGHT,473,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r474,组3,electrode_contact,r474,RIGHT,474,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r479,组3,electrode_contact,r479,RIGHT,479,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r480,组3,electrode_contact,r480,RIGHT,480,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r481,组3,electrode_contact,r481,RIGHT,481,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r482,组3,electrode_contact,r482,RIGHT,482,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r483,组3,electrode_contact,r483,RIGHT,483,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r484,组3,electrode_contact,r484,RIGHT,484,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r487,组3,electrode_contact,r487,RIGHT,487,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r488,组3,electrode_contact,r488,RIGHT,488,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r490,组3,electrode_contact,r490,RIGHT,490,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r491,组3,electrode_contact,r491,RIGHT,491,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r492,组3,electrode_contact,r492,RIGHT,492,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r493,组3,electrode_contact,r493,RIGHT,493,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r498,组3,electrode_contact,r498,RIGHT,498,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r499,组3,electrode_contact,r499,RIGHT,499,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r500,组3,electrode_contact,r500,RIGHT,500,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r501,组3,electrode_contact,r501,RIGHT,501,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r502,组3,electrode_contact,r502,RIGHT,502,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r503,组3,electrode_contact,r503,RIGHT,503,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r504,组3,electrode_contact,r504,RIGHT,504,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r506,组3,electrode_contact,r506,RIGHT,506,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r507,组3,electrode_contact,r507,RIGHT,507,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r508,组3,electrode_contact,r508,RIGHT,508,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r509,组3,electrode_contact,r509,RIGHT,509,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r510,组3,electrode_contact,r510,RIGHT,510,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r511,组3,electrode_contact,r511,RIGHT,511,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r512,组3,electrode_contact,r512,RIGHT,512,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r513,组3,electrode_contact,r513,RIGHT,513,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r514,组3,electrode_contact,r514,RIGHT,514,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r516,组3,electrode_contact,r516,RIGHT,516,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r517,组3,electrode_contact,r517,RIGHT,517,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r518,组3,electrode_contact,r518,RIGHT,518,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r519,组3,electrode_contact,r519,RIGHT,519,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r521,组3,electrode_contact,r521,RIGHT,521,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r522,组3,electrode_contact,r522,RIGHT,522,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r523,组3,electrode_contact,r523,RIGHT,523,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r524,组3,electrode_contact,r524,RIGHT,524,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r525,组3,electrode_contact,r525,RIGHT,525,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r526,组3,electrode_contact,r526,RIGHT,526,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r527,组3,electrode_contact,r527,RIGHT,527,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r528,组3,electrode_contact,r528,RIGHT,528,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r529,组3,electrode_contact,r529,RIGHT,529,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r530,组3,electrode_contact,r530,RIGHT,530,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r531,组3,electrode_contact,r531,RIGHT,531,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r532,组3,electrode_contact,r532,RIGHT,532,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r533,组3,electrode_contact,r533,RIGHT,533,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r534,组3,electrode_contact,r534,RIGHT,534,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r535,组3,electrode_contact,r535,RIGHT,535,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r536,组3,electrode_contact,r536,RIGHT,536,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:ELECTRODE:RIGHT:r537,组3,electrode_contact,r537,RIGHT,537,,right,,,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
组3:PAIR:r3:r236,组3,cylinder_contact,r3,r236,3,236,,,,,,0.0,3.6322330679598313e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,7.190186943645083e-13,7.190186943645083e-13,True,,,,,,
组3:PAIR:r4:r13,组3,cylinder_contact,r4,r13,4,13,,,,,,0.0,3.90169657312094e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,1.1382885756177522e-12,1.1382885756177522e-12,True,,,,,,
组3:PAIR:r4:r109,组3,cylinder_contact,r4,r109,4,109,,,,,,0.0,3.7520979693301093e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,6.834519954515513e-13,6.834519954515513e-13,True,,,,,,
组3:PAIR:r4:r137,组3,cylinder_contact,r4,r137,4,137,,,,,,0.0,3.799100440450146e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,6.355287432313019e-14,6.355287432313019e-14,True,,,,,,
组3:PAIR:r8:r108,组3,cylinder_contact,r8,r108,8,108,,,,,,0.0,3.6284535569869344e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,6,True,5.084229945850414e-13,5.084229945850414e-13,True,,,,,,
组3:PAIR:r12:r96,组3,cylinder_contact,r12,r96,12,96,,,,,,0.0,2.8160729015200255e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,2.04715241868247e-12,2.04715241868247e-12,True,,,,,,
组3:PAIR:r12:r99,组3,cylinder_contact,r12,r99,12,99,,,,,,0.0,3.03367651678625e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,1.017739309065398e-12,1.017739309065398e-12,True,,,,,,
组3:PAIR:r15:r96,组3,cylinder_contact,r15,r96,15,96,,,,,,0.0,3.0598201795062774e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,9.443537991180705e-13,9.443537991180705e-13,True,,,,,,
组3:PAIR:r15:r108,组3,cylinder_contact,r15,r108,15,108,,,,,,0.0,3.0620939162607097e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,1.2710574864626036e-13,1.2710574864626036e-13,True,,,,,,
组3:PAIR:r15:r283,组3,cylinder_contact,r15,r283,15,283,,,,,,0.0,3.066251278217046e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,1.1368683772161603e-12,1.1368683772161603e-12,True,,,,,,
组3:PAIR:r16:r108,组3,cylinder_contact,r16,r108,16,108,,,,,,0.0,3.048256077220258e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,1.1718571004216928e-13,1.1718571004216928e-13,True,,,,,,
组3:PAIR:r18:r145,组3,cylinder_contact,r18,r145,18,145,,,,,,0.6514112041151494,0.6514112065906044,0.6514112053528769,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.6514112062508914,11,False,0.6514112062509814,8.981044796740889e-10,True,,,,,,
组3:PAIR:r23:r38,组3,cylinder_contact,r23,r38,23,38,,,,,,0.0,2.4855373990347826e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,1.5127480943155456e-10,1.5127480943155456e-10,True,,,,,,
组3:PAIR:r25:r121,组3,cylinder_contact,r25,r121,25,121,,,,,,0.0,3.393595527323306e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,1.0419570787589327e-12,1.0419570787589327e-12,True,,,,,,
组3:PAIR:r31:r158,组3,cylinder_contact,r31,r158,31,158,,,,,,0.0,3.0671241188708456e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,6,True,4.823324033076557e-13,4.823324033076557e-13,True,,,,,,
组3:PAIR:r33:r34,组3,cylinder_contact,r33,r34,33,34,,,,,,0.0,3.000663225375869e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,5.796914039811764e-13,5.796914039811764e-13,True,,,,,,
组3:PAIR:r34:r209,组3,cylinder_contact,r34,r209,34,209,,,,,,0.0,2.7979659812699566e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,4.582862941503293e-13,4.582862941503293e-13,True,,,,,,
组3:PAIR:r35:r140,组3,cylinder_contact,r35,r140,35,140,,,,,,0.0,2.862808523211742e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,6.915300366811403e-13,6.915300366811403e-13,True,,,,,,
组3:PAIR:r48:r116,组3,cylinder_contact,r48,r116,48,116,,,,,,0.0,2.799068332862582e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,7.391010753932416e-13,7.391010753932416e-13,True,,,,,,
组3:PAIR:r52:r133,组3,cylinder_contact,r52,r133,52,133,,,,,,0.0,2.4774567740756874e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,6,True,6.938623537128991e-13,6.938623537128991e-13,True,,,,,,
组3:PAIR:r59:r157,组3,cylinder_contact,r59,r157,59,157,,,,,,0.0,2.1796710533608894e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,6,True,1.2247745318299647e-12,1.2247745318299647e-12,True,,,,,,
组3:PAIR:r65:r266,组3,cylinder_contact,r65,r266,65,266,,,,,,0.0,2.5748551376950306e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,6,True,6.302189627392726e-12,6.302189627392726e-12,True,,,,,,
组3:PAIR:r67:r124,组3,cylinder_contact,r67,r124,67,124,,,,,,0.0,2.539438146939201e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,2.2914314707516465e-13,2.2914314707516465e-13,True,,,,,,
组3:PAIR:r69:r98,组3,cylinder_contact,r69,r98,69,98,,,,,,0.0,3.727464924304451e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,8.198074455012805e-13,8.198074455012805e-13,True,,,,,,
