scenario,reconstruction_scenario,internal_mode,edge_id,sheet,edge_type,node_u,node_v,row_u,row_v,electrode,particle_u,particle_v,particle_id,component_status,gap_lower_nm,gap_upper_nm,gap_estimate_nm,classification,threshold_relation,method,capsule_lower_bound_nm,gjk_iterations,gjk_converged,slsqp_check_gap_nm,slsqp_abs_difference_nm,slsqp_same_threshold_class,crossing_axes,shift_x,shift_y,shift_z,mapped_endpoint_residual_nm,enabled
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r59:r157,组3,cylinder_contact,r59,r157,59,157,,组3_row_literal_P0057,组3_row_literal_P0155,,,0.0,2.1796710533608894e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,6,True,1.2247745318299647e-12,1.2247745318299647e-12,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r65:r266,组3,cylinder_contact,r65,r266,65,266,,组3_row_literal_P0063,组3_row_literal_P0264,,,0.0,2.5748551376950306e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,6,True,6.302189627392726e-12,6.302189627392726e-12,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r67:r124,组3,cylinder_contact,r67,r124,67,124,,组3_row_literal_P0065,组3_row_literal_P0122,,,0.0,2.539438146939201e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,2.2914314707516465e-13,2.2914314707516465e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r69:r98,组3,cylinder_contact,r69,r98,69,98,,组3_row_literal_P0067,组3_row_literal_P0096,,,0.0,3.727464924304451e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,8.198074455012805e-13,8.198074455012805e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r74:r185,组3,cylinder_contact,r74,r185,74,185,,组3_row_literal_P0072,组3_row_literal_P0183,,,0.0,2.498241530057477e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,7.008127344043915e-13,7.008127344043915e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r78:r102,组3,cylinder_contact,r78,r102,78,102,,组3_row_literal_P0076,组3_row_literal_P0100,,,0.0,3.53030638843674e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,1.159382807962353e-12,1.159382807962353e-12,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r79:r207,组3,cylinder_contact,r79,r207,79,207,,组3_row_literal_P0077,组3_row_literal_P0205,,,0.0,2.3270556671151603e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,6,True,2.3437142008433857e-12,2.3437142008433857e-12,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r81:r124,组3,cylinder_contact,r81,r124,81,124,,组3_row_literal_P0079,组3_row_literal_P0122,,,0.7906647803569417,0.7906647822915408,0.7906647813242412,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.790664782001393,512,False,0.7906647821141453,7.89904031073263e-10,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r81:r183,组3,cylinder_contact,r81,r183,81,183,,组3_row_literal_P0079,组3_row_literal_P0181,,,0.0,2.616565840640127e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,2.2737367544323206e-13,2.2737367544323206e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r94:r119,组3,cylinder_contact,r94,r119,94,119,,组3_row_literal_P0092,组3_row_literal_P0117,,,0.0,3.302665447437366e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,6,True,2.451526899318176e-12,2.451526899318176e-12,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r94:r123,组3,cylinder_contact,r94,r123,94,123,,组3_row_literal_P0092,组3_row_literal_P0121,,,0.0,3.2882528589770684e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,9.646648066153115e-13,9.646648066153115e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r94:r134,组3,cylinder_contact,r94,r134,94,134,,组3_row_literal_P0092,组3_row_literal_P0132,,,0.0,3.2956469432373986e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,9.374856803373542e-13,9.374856803373542e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r96:r130,组3,cylinder_contact,r96,r130,96,130,,组3_row_literal_P0094,组3_row_literal_P0128,,,0.0,2.6993469433224526e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,6,True,1.2710574864626038e-13,1.2710574864626038e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r96:r183,组3,cylinder_contact,r96,r183,96,183,,组3_row_literal_P0094,组3_row_literal_P0181,,,0.0,2.6963183832887953e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,4.856703836433968e-13,4.856703836433968e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r97:r111,组3,cylinder_contact,r97,r111,97,111,,组3_row_literal_P0095,组3_row_literal_P0109,,,0.0,2.938845067991935e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,1.8082998531766482e-12,1.8082998531766482e-12,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r97:r128,组3,cylinder_contact,r97,r128,97,128,,组3_row_literal_P0095,组3_row_literal_P0126,,,0.0,1.482323026214072e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,6.514960105912179e-12,6.514960105912179e-12,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r99:r192,组3,cylinder_contact,r99,r192,99,192,,组3_row_literal_P0097,组3_row_literal_P0190,,,0.0,3.027245418075481e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,9.205299841540664e-13,9.205299841540664e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r103:r276,组3,cylinder_contact,r103,r276,103,276,,组3_row_literal_P0101,组3_row_literal_P0274,,,0.0,1.6091376243116133e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,7.190186943645083e-13,7.190186943645083e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r105:r251,组3,cylinder_contact,r105,r251,105,251,,组3_row_literal_P0103,组3_row_literal_P0249,,,0.0,2.01853438646169e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,5.209785393794664e-13,5.209785393794664e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r107:r217,组3,cylinder_contact,r107,r217,107,217,,组3_row_literal_P0105,组3_row_literal_P0215,,,0.0,3.9632085429811566e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,1.1390866590859189e-12,1.1390866590859189e-12,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r110:r130,组3,cylinder_contact,r110,r130,110,130,,组3_row_literal_P0108,组3_row_literal_P0128,,,0.6696380953875114,0.669638101433795,0.6696380984106531,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.6696381011183306,512,False,0.6696381011735096,2.762856499138877e-09,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r111:r115,组3,cylinder_contact,r111,r115,111,115,,组3_row_literal_P0109,组3_row_literal_P0113,,,0.0,2.942220207452614e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,6.233367514443361e-13,6.233367514443361e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r112:r134,组3,cylinder_contact,r112,r134,112,134,,组3_row_literal_P0110,组3_row_literal_P0132,,,0.0,3.56241475281761e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,7.36774916095767e-13,7.36774916095767e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r117:r137,组3,cylinder_contact,r117,r137,117,137,,组3_row_literal_P0115,组3_row_literal_P0135,,,0.0,3.794552966941281e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,4.2537719614005497e-13,4.2537719614005497e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r119:r166,组3,cylinder_contact,r119,r166,119,166,,组3_row_literal_P0117,组3_row_literal_P0164,,,0.0,2.0660564259779076e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,8.098342059535243e-12,8.098342059535243e-12,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r119:r186,组3,cylinder_contact,r119,r186,119,186,,组3_row_literal_P0117,组3_row_literal_P0184,,,0.0,2.0709537867188277e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,6,True,9.379164112033322e-13,9.379164112033322e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r120:r140,组3,cylinder_contact,r120,r140,120,140,,组3_row_literal_P0118,组3_row_literal_P0138,,,0.0,2.967317202477125e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,1.1368683772161602e-13,1.1368683772161602e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r121:r125,组3,cylinder_contact,r121,r125,121,125,,组3_row_literal_P0119,组3_row_literal_P0123,,,0.0,4.065400081310672e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,1.256998097431732e-12,1.256998097431732e-12,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r123:r130,组3,cylinder_contact,r123,r130,123,130,,组3_row_literal_P0121,组3_row_literal_P0128,,,0.0,3.1569363569008337e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,6,True,1.567064913625725e-12,1.567064913625725e-12,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r123:r163,组3,cylinder_contact,r123,r163,123,163,,组3_row_literal_P0121,组3_row_literal_P0161,,,0.0,3.1559658270769926e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,7,True,4.547473508864641e-13,4.547473508864641e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r126:r163,组3,cylinder_contact,r126,r163,126,163,,组3_row_literal_P0124,组3_row_literal_P0161,,,0.0,3.681762968831592e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,5.569494857771083e-13,5.569494857771083e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r126:r236,组3,cylinder_contact,r126,r236,126,236,,组3_row_literal_P0124,组3_row_literal_P0234,,,0.0,3.6822997252685774e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,1.632702903446565e-13,1.632702903446565e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r133:r158,组3,cylinder_contact,r133,r158,133,158,,组3_row_literal_P0131,组3_row_literal_P0156,,,0.0,2.5645532316965793e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,8.987733679556354e-14,8.987733679556354e-14,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r134:r183,组3,cylinder_contact,r134,r183,134,183,,组3_row_literal_P0132,组3_row_literal_P0181,,,0.0,2.8170993678570285e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,6,True,1.1138989715542167e-12,1.1138989715542167e-12,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r135:r171,组3,cylinder_contact,r135,r171,135,171,,组3_row_literal_P0133,组3_row_literal_P0169,,,0.0,3.1397551643780504e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,3.1776437161565096e-14,3.1776437161565096e-14,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r136:r161,组3,cylinder_contact,r136,r161,136,161,,组3_row_literal_P0134,组3_row_literal_P0159,,,0.0,3.8791296201352306e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,6,True,1.6077746776921858e-13,1.6077746776921858e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r136:r239,组3,cylinder_contact,r136,r239,136,239,,组3_row_literal_P0134,组3_row_literal_P0237,,,0.0,3.8750135889124226e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,4.823324033076557e-13,4.823324033076557e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r138:r237,组3,cylinder_contact,r138,r237,138,237,,组3_row_literal_P0136,组3_row_literal_P0235,,,0.0,2.38309762302247e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,1.4572883336875599e-12,1.4572883336875599e-12,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r139:r182,组3,cylinder_contact,r139,r182,139,182,,组3_row_literal_P0137,组3_row_literal_P0180,,,0.0,1.9621280469889224e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,8.038873388460929e-14,8.038873388460929e-14,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r139:r188,组3,cylinder_contact,r139,r188,139,188,,组3_row_literal_P0137,组3_row_literal_P0186,,,0.0,1.974947238150902e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,6,True,3.639754730461873e-13,3.639754730461873e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r146:r338,组3,cylinder_contact,r146,r338,146,338,,组3_row_literal_P0144,组3_row_literal_P0336,,,0.0,1.9700654241512287e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,4.547473508864641e-13,4.547473508864641e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r148:r162,组3,cylinder_contact,r148,r162,148,162,,组3_row_literal_P0146,组3_row_literal_P0160,,,0.0,4.0138241505275145e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,1.1593828079623528e-12,1.1593828079623528e-12,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r156:r251,组3,cylinder_contact,r156,r251,156,251,,组3_row_literal_P0154,组3_row_literal_P0249,,,0.0,2.334041866939208e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,1.1368683772161603e-13,1.1368683772161603e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r159:r163,组3,cylinder_contact,r159,r163,159,163,,组3_row_literal_P0157,组3_row_literal_P0161,,,0.0,2.976863816857135e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,1.2505552149377761e-12,1.2505552149377761e-12,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r159:r197,组3,cylinder_contact,r159,r197,159,197,,组3_row_literal_P0157,组3_row_literal_P0195,,,0.0,2.919374556727555e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,9.812236146964348e-11,9.812236146964348e-11,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r160:r209,组3,cylinder_contact,r160,r209,160,209,,组3_row_literal_P0158,组3_row_literal_P0207,,,0.0,2.8550548753148186e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,1.2834101332393602e-13,1.2834101332393602e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r161:r239,组3,cylinder_contact,r161,r239,161,239,,组3_row_literal_P0159,组3_row_literal_P0237,,,0.0,3.623870043462374e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,7,True,1.140188868083145e-11,1.140188868083145e-11,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r162:r192,组3,cylinder_contact,r162,r192,162,192,,组3_row_literal_P0160,组3_row_literal_P0190,,,0.0,3.1407369772378633e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,2.604892696897332e-13,2.604892696897332e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r164:r178,组3,cylinder_contact,r164,r178,164,178,,组3_row_literal_P0162,组3_row_literal_P0176,,,0.0,3.258441145259948e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,6,True,3.938227581713539e-13,3.938227581713539e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r167:r211,组3,cylinder_contact,r167,r211,167,211,,组3_row_literal_P0165,组3_row_literal_P0209,,,0.0,3.349077392926414e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,3.457613971339155e-11,3.457613971339155e-11,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r169:r175,组3,cylinder_contact,r169,r175,169,175,,组3_row_literal_P0167,组3_row_literal_P0173,,,0.0,3.680848773732284e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,5.209785393794665e-13,5.209785393794665e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r172:r195,组3,cylinder_contact,r172,r195,172,195,,组3_row_literal_P0170,组3_row_literal_P0193,,,0.0,2.61479058754282e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,7.731540852509763e-13,7.731540852509763e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r172:r357,组3,cylinder_contact,r172,r357,172,357,,组3_row_literal_P0170,组3_row_literal_P0355,,,0.0,2.544085043819076e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,1.0267281065914884e-12,1.0267281065914884e-12,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r174:r318,组3,cylinder_contact,r174,r318,174,318,,组3_row_literal_P0172,组3_row_literal_P0316,,,0.6787506345906529,0.6787506392934962,0.6787506369420746,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.6787506389011781,512,False,0.6787506392675574,2.325482806320167e-09,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r176:r211,组3,cylinder_contact,r176,r211,176,211,,组3_row_literal_P0174,组3_row_literal_P0209,,,0.0,3.262679948635211e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,9.099386826154683e-13,9.099386826154683e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r178:r198,组3,cylinder_contact,r178,r198,178,198,,组3_row_literal_P0176,组3_row_literal_P0196,,,0.0,2.1286491858327163e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,6.355287432313019e-14,6.355287432313019e-14,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r179:r183,组3,cylinder_contact,r179,r183,179,183,,组3_row_literal_P0177,组3_row_literal_P0181,,,0.0,2.2523409545231027e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,6,True,1.686439916067154e-11,1.686439916067154e-11,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r180:r201,组3,cylinder_contact,r180,r201,180,201,,组3_row_literal_P0178,组3_row_literal_P0199,,,0.0,4.152474931634385e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,2.2737367544323203e-13,2.2737367544323203e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r182:r225,组3,cylinder_contact,r182,r225,182,225,,组3_row_literal_P0180,组3_row_literal_P0223,,,0.0,2.131470492514262e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,3.938227581713539e-13,3.938227581713539e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r182:r279,组3,cylinder_contact,r182,r279,182,279,,组3_row_literal_P0180,组3_row_literal_P0277,,,0.0,2.2887915767778175e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,7.447483735586253e-10,7.447483735586253e-10,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r188:r225,组3,cylinder_contact,r188,r225,188,225,,组3_row_literal_P0186,组3_row_literal_P0223,,,0.0,2.1369379884965107e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,7.36774916095767e-13,7.36774916095767e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r188:r286,组3,cylinder_contact,r188,r286,188,286,,组3_row_literal_P0186,组3_row_literal_P0284,,,0.0,1.7356942236517622e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,1.1368683772161605e-12,1.1368683772161605e-12,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r190:r197,组3,cylinder_contact,r190,r197,190,197,,组3_row_literal_P0188,组3_row_literal_P0195,,,0.0,2.852692715541051e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,1.2710574864626038e-13,1.2710574864626038e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r205:r218,组3,cylinder_contact,r205,r218,205,218,,组3_row_literal_P0203,组3_row_literal_P0216,,,0.0,1.8071373931148645e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,6,True,1.6043167557196118e-12,1.6043167557196118e-12,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r205:r287,组3,cylinder_contact,r205,r287,205,287,,组3_row_literal_P0203,组3_row_literal_P0285,,,0.0,1.8041168995357442e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,5.82471714435519e-13,5.82471714435519e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r208:r305,组3,cylinder_contact,r208,r305,208,305,,组3_row_literal_P0206,组3_row_literal_P0303,,,1.7786710844844462,1.7786710872937999,1.778671085889123,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,1.7786710871068863,12,False,1.778671087142672,1.2535490423459805e-09,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r213:r287,组3,cylinder_contact,r213,r287,213,287,,组3_row_literal_P0211,组3_row_literal_P0285,,,0.0,1.8930594595804609e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,5.362597410144533e-13,5.362597410144533e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r213:r364,组3,cylinder_contact,r213,r364,213,364,,组3_row_literal_P0211,组3_row_literal_P0362,,,0.0,2.1663299905383626e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,2.49399488080602e-13,2.49399488080602e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r218:r266,组3,cylinder_contact,r218,r266,218,266,,组3_row_literal_P0216,组3_row_literal_P0264,,,0.0,1.685150038897927e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,6,True,1.7053025658242404e-13,1.7053025658242404e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r218:r287,组3,cylinder_contact,r218,r287,218,287,,组3_row_literal_P0216,组3_row_literal_P0285,,,0.0,1.6388461110316699e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,6,True,2.2737367544323206e-13,2.2737367544323206e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r218:r353,组3,cylinder_contact,r218,r353,218,353,,组3_row_literal_P0216,组3_row_literal_P0351,,,0.0,2.3341933865593414e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,4.151126638648695e-12,4.151126638648695e-12,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r223:r301,组3,cylinder_contact,r223,r301,223,301,,组3_row_literal_P0221,组3_row_literal_P0299,,,0.0,1.9295238210326363e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,6,True,1.628063766540671e-09,1.628063766540671e-09,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r225:r319,组3,cylinder_contact,r225,r319,225,319,,组3_row_literal_P0223,组3_row_literal_P0317,,,0.0,2.375253215042492e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,5.084229945850415e-13,5.084229945850415e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r226:r240,组3,cylinder_contact,r226,r240,226,240,,组3_row_literal_P0224,组3_row_literal_P0238,,,0.0,2.396214031971352e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,6,True,1.212844625419613e-12,1.212844625419613e-12,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r227:r273,组3,cylinder_contact,r227,r273,227,273,,组3_row_literal_P0225,组3_row_literal_P0271,,,0.0,2.9168753663635964e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,2.5579538487363607e-13,2.5579538487363607e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r227:r297,组3,cylinder_contact,r227,r297,227,297,,组3_row_literal_P0225,组3_row_literal_P0295,,,0.0,2.923306465074365e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,1.632702903446565e-13,1.632702903446565e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r229:r283,组3,cylinder_contact,r229,r283,229,283,,组3_row_literal_P0227,组3_row_literal_P0281,,,0.0,2.9094623998356114e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,4.617981178760124e-13,4.617981178760124e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r235:r323,组3,cylinder_contact,r235,r323,235,323,,组3_row_literal_P0233,组3_row_literal_P0321,,,0.0,3.0650279439901365e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,6,True,7.626344918775623e-13,7.626344918775623e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r235:r364,组3,cylinder_contact,r235,r364,235,364,,组3_row_literal_P0233,组3_row_literal_P0362,,,0.0,2.532451079585132e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,3.215549355384371e-13,3.215549355384371e-13,True,,,,,,
A_row_literal,row_literal,disconnected_fragments,组3:PAIR:r240:r316,组3,cylinder_contact,r240,r316,240,316,,组3_row_literal_P0238,组3_row_literal_P0314,,,0.0,2.209260186921251e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,6,True,1.1457157353758233e-13,1.1457157353758233e-13,True,,,,,,
