sheet,scenario,sheet_row,particle_id,component_status,chain_order,orientation_reversed,segment_length_nm,component_total_length_nm,component_residual_nm
组3,row_literal,33,组3_row_literal_P0031,cannot_reconstruct,1,False,3277.8623350247467,3277.8623350247467,-1722.1376649752533
组3,row_literal,34,组3_row_literal_P0032,cannot_reconstruct,1,False,3934.469704923681,3934.469704923681,-1065.530295076319
组3,row_literal,35,组3_row_literal_P0033,cannot_reconstruct,1,False,3432.2559148160726,3432.2559148160726,-1567.7440851839274
组3,row_literal,36,组3_row_literal_P0034,cannot_reconstruct,1,False,3965.7249804704193,3965.7249804704193,-1034.2750195295807
组3,row_literal,37,组3_row_literal_P0035,cannot_reconstruct,1,False,3102.4049691529685,3102.4049691529685,-1897.5950308470315
组3,row_literal,38,组3_row_literal_P0036,cannot_reconstruct,1,False,4168.659955305062,4168.659955305062,-831.3400446949381
组3,row_literal,39,组3_row_literal_P0037,cannot_reconstruct,1,False,1075.0919356239763,1075.0919356239763,-3924.9080643760235
组3,row_literal,40,组3_row_literal_P0038,cannot_reconstruct,1,False,561.7183048111525,561.7183048111525,-4438.281695188847
组3,row_literal,41,组3_row_literal_P0039,cannot_reconstruct,1,False,811.0214235042997,811.0214235042997,-4188.9785764957005
组3,row_literal,42,组3_row_literal_P0040,cannot_reconstruct,1,False,2217.8121965483037,2217.8121965483037,-2782.1878034516963
组3,row_literal,43,组3_row_literal_P0041,cannot_reconstruct,1,False,4193.518468482424,4193.518468482424,-806.4815315175756
组3,row_literal,44,组3_row_literal_P0042,cannot_reconstruct,1,False,1222.5803393993835,1222.5803393993835,-3777.419660600616
组3,row_literal,45,组3_row_literal_P0043,cannot_reconstruct,1,False,1570.7107564586443,1570.7107564586443,-3429.289243541356
组3,row_literal,46,组3_row_literal_P0044,cannot_reconstruct,1,False,1001.7754394470295,1001.7754394470295,-3998.2245605529706
组3,row_literal,47,组3_row_literal_P0045,cannot_reconstruct,1,False,2719.6039063448707,2719.6039063448707,-2280.3960936551293
组3,row_literal,48,组3_row_literal_P0046,cannot_reconstruct,1,False,1133.8748542010278,1133.8748542010278,-3866.125145798972
组3,row_literal,49,组3_row_literal_P0047,cannot_reconstruct,1,False,1521.2992147504362,1521.2992147504362,-3478.7007852495635
组3,row_literal,50,组3_row_literal_P0048,cannot_reconstruct,1,False,1869.0236159136484,1869.0236159136484,-3130.9763840863516
组3,row_literal,51,组3_row_literal_P0049,cannot_reconstruct,1,False,4990.28278053823,4990.28278053823,-9.717219461769673
组3,row_literal,52,组3_row_literal_P0050,cannot_reconstruct,1,False,3790.511763514181,3790.511763514181,-1209.488236485819
组3,row_literal,53,组3_row_literal_P0051,cannot_reconstruct,1,False,1166.4689946717895,1166.4689946717895,-3833.5310053282105
组3,row_literal,54,组3_row_literal_P0052,cannot_reconstruct,1,False,4658.088761177963,4658.088761177963,-341.9112388220374
组3,row_literal,55,组3_row_literal_P0053,cannot_reconstruct,1,False,3360.0465203772746,3360.0465203772746,-1639.9534796227254
组3,row_literal,56,组3_row_literal_P0054,cannot_reconstruct,1,False,2350.5690666134938,2350.5690666134938,-2649.4309333865062
组3,row_literal,57,组3_row_literal_P0055,cannot_reconstruct,1,False,3112.9454020522185,3112.9454020522185,-1887.0545979477815
组3,row_literal,58,组3_row_literal_P0056,cannot_reconstruct,1,False,527.6768003198009,527.6768003198009,-4472.323199680199
组3,row_literal,59,组3_row_literal_P0057,cannot_reconstruct,1,False,3858.5340030565994,3858.5340030565994,-1141.4659969434006
组3,row_literal,60,组3_row_literal_P0058,cannot_reconstruct,1,False,1835.0289031984546,1835.0289031984546,-3164.971096801545
组3,row_literal,61,组3_row_literal_P0059,cannot_reconstruct,1,False,3851.4126671684735,3851.4126671684735,-1148.5873328315265
组3,row_literal,62,组3_row_literal_P0060,cannot_reconstruct,1,False,3412.7178876246353,3412.7178876246353,-1587.2821123753647
组3,row_literal,63,组3_row_literal_P0061,cannot_reconstruct,1,False,3968.893669832232,3968.893669832232,-1031.1063301677682
组3,row_literal,64,组3_row_literal_P0062,cannot_reconstruct,1,False,2685.6760287580933,2685.6760287580933,-2314.3239712419067
组3,row_literal,65,组3_row_literal_P0063,cannot_reconstruct,1,False,4993.537514137639,4993.537514137639,-6.4624858623610635
组3,row_literal,66,组3_row_literal_P0064,cannot_reconstruct,1,False,4041.1373501089392,4041.1373501089392,-958.8626498910608
组3,row_literal,67,组3_row_literal_P0065,cannot_reconstruct,1,False,3350.0600666507207,3350.0600666507207,-1649.9399333492793
组3,row_literal,68,组3_row_literal_P0066,cannot_reconstruct,1,False,1051.9335501859841,1051.9335501859841,-3948.066449814016
组3,row_literal,69,组3_row_literal_P0067,cannot_reconstruct,1,False,4794.642353041769,4794.642353041769,-205.35764695823127
组3,row_literal,70,组3_row_literal_P0068,cannot_reconstruct,1,False,4092.4903058783066,4092.4903058783066,-907.5096941216934
组3,row_literal,71,组3_row_literal_P0069,cannot_reconstruct,1,False,703.6578416292421,703.6578416292421,-4296.342158370758
组3,row_literal,72,组3_row_literal_P0070,cannot_reconstruct,1,False,3863.6457713094705,3863.6457713094705,-1136.3542286905295
组3,row_literal,73,组3_row_literal_P0071,cannot_reconstruct,1,False,2881.413688093943,2881.413688093943,-2118.586311906057
组3,row_literal,74,组3_row_literal_P0072,cannot_reconstruct,1,False,3326.053025150123,3326.053025150123,-1673.9469748498768
组3,row_literal,75,组3_row_literal_P0073,cannot_reconstruct,1,False,4593.515484953657,4593.515484953657,-406.4845150463434
组3,row_literal,76,组3_row_literal_P0074,cannot_reconstruct,1,False,690.7110208664845,690.7110208664845,-4309.288979133516
组3,row_literal,77,组3_row_literal_P0075,cannot_reconstruct,1,False,3725.7910866581533,3725.7910866581533,-1274.2089133418467
组3,row_literal,78,组3_row_literal_P0076,cannot_reconstruct,1,False,2952.028245508109,2952.028245508109,-2047.9717544918908
组3,row_literal,79,组3_row_literal_P0077,cannot_reconstruct,1,False,4320.664865233921,4320.664865233921,-679.3351347660791
组3,row_literal,80,组3_row_literal_P0078,cannot_reconstruct,1,False,919.4071165032985,919.4071165032985,-4080.5928834967017
组3,row_literal,81,组3_row_literal_P0079,cannot_reconstruct,1,False,3399.8577180403504,3399.8577180403504,-1600.1422819596496
组3,row_literal,82,组3_row_literal_P0080,cannot_reconstruct,1,False,771.300909264929,771.300909264929,-4228.699090735071
组3,row_literal,83,组3_row_literal_P0081,cannot_reconstruct,1,False,1870.0005292357725,1870.0005292357725,-3129.999470764227
组3,row_literal,84,组3_row_literal_P0082,cannot_reconstruct,1,False,811.9672405650101,811.9672405650101,-4188.03275943499
组3,row_literal,85,组3_row_literal_P0083,cannot_reconstruct,1,False,2575.775295958822,2575.775295958822,-2424.224704041178
组3,row_literal,86,组3_row_literal_P0084,cannot_reconstruct,1,False,4088.707983910174,4088.707983910174,-911.2920160898261
组3,row_literal,87,组3_row_literal_P0085,cannot_reconstruct,1,False,1668.3304045978007,1668.3304045978007,-3331.6695954021993
组3,row_literal,88,组3_row_literal_P0086,cannot_reconstruct,1,False,3595.476948190313,3595.476948190313,-1404.5230518096869
组3,row_literal,89,组3_row_literal_P0087,cannot_reconstruct,1,False,700.4031634580434,700.4031634580434,-4299.596836541957
组3,row_literal,90,组3_row_literal_P0088,cannot_reconstruct,1,False,827.2490177645481,827.2490177645481,-4172.750982235452
组3,row_literal,91,组3_row_literal_P0089,cannot_reconstruct,1,False,2066.891848974567,2066.891848974567,-2933.108151025433
组3,row_literal,92,组3_row_literal_P0090,cannot_reconstruct,1,False,1594.678851040646,1594.678851040646,-3405.321148959354
组3,row_literal,93,组3_row_literal_P0091,cannot_reconstruct,1,False,661.2562181169345,661.2562181169345,-4338.743781883066
组3,row_literal,94,组3_row_literal_P0092,cannot_reconstruct,1,False,3800.2541601701055,3800.2541601701055,-1199.7458398298945
组3,row_literal,95,组3_row_literal_P0093,unique,1,False,4999.999999999997,4999.999999999997,-2.7284841053187847e-12
组3,row_literal,96,组3_row_literal_P0094,unique,1,False,4999.999999999997,4999.999999999997,-2.7284841053187847e-12
组3,row_literal,97,组3_row_literal_P0095,unique,1,False,4999.999999999999,4999.999999999999,-9.094947017729282e-13
组3,row_literal,98,组3_row_literal_P0096,cannot_reconstruct,1,False,1531.4431755272144,1531.4431755272144,-3468.5568244727856
组3,row_literal,99,组3_row_literal_P0097,unique,1,False,4999.999999999999,4999.999999999999,-9.094947017729282e-13
组3,row_literal,100,组3_row_literal_P0098,unique,1,False,5000.000000000005,5000.000000000005,4.547473508864641e-12
组3,row_literal,101,组3_row_literal_P0099,cannot_reconstruct,1,False,1302.2097711223462,1302.2097711223462,-3697.790228877654
组3,row_literal,102,组3_row_literal_P0100,unique,1,False,4999.9999999999945,4999.9999999999945,-5.4569682106375694e-12
组3,row_literal,103,组3_row_literal_P0101,unique,1,False,4999.999999999998,4999.999999999998,-1.8189894035458565e-12
组3,row_literal,104,组3_row_literal_P0102,cannot_reconstruct,1,False,1190.150215079024,1190.150215079024,-3809.849784920976
组3,row_literal,105,组3_row_literal_P0103,unique,1,False,5000.0,5000.0,0.0
组3,row_literal,106,组3_row_literal_P0104,cannot_reconstruct,1,False,3905.228272487582,3905.228272487582,-1094.7717275124178
组3,row_literal,107,组3_row_literal_P0105,cannot_reconstruct,1,False,2910.8088956880915,2910.8088956880915,-2089.1911043119085
组3,row_literal,108,组3_row_literal_P0106,unique,1,False,4999.999999999997,4999.999999999997,-2.7284841053187847e-12
组3,row_literal,109,组3_row_literal_P0107,unique,1,False,5000.000000000001,5000.000000000001,9.094947017729282e-13
组3,row_literal,110,组3_row_literal_P0108,unique,1,False,4999.999999999996,4999.999999999996,-3.637978807091713e-12
组3,row_literal,111,组3_row_literal_P0109,cannot_reconstruct,1,False,4814.484257451858,4814.484257451858,-185.51574254814204
组3,row_literal,112,组3_row_literal_P0110,cannot_reconstruct,1,False,1080.1204359450621,1080.1204359450621,-3919.879564054938
组3,row_literal,113,组3_row_literal_P0111,unique,1,False,5000.000000000002,5000.000000000002,1.8189894035458565e-12
组3,row_literal,114,组3_row_literal_P0112,cannot_reconstruct,1,False,705.212623967009,705.212623967009,-4294.787376032991
组3,row_literal,115,组3_row_literal_P0113,unique,1,False,5000.000000000004,5000.000000000004,3.637978807091713e-12
组3,row_literal,116,组3_row_literal_P0114,unique,1,False,5000.000000000008,5000.000000000008,8.185452315956354e-12
组3,row_literal,117,组3_row_literal_P0115,unique,1,False,5000.000000000005,5000.000000000005,4.547473508864641e-12
组3,row_literal,118,组3_row_literal_P0116,unique,1,False,4999.999999999996,4999.999999999996,-3.637978807091713e-12
组3,row_literal,119,组3_row_literal_P0117,unique,1,False,5000.000000000002,5000.000000000002,1.8189894035458565e-12
组3,row_literal,120,组3_row_literal_P0118,cannot_reconstruct,1,False,4833.786768637805,4833.786768637805,-166.21323136219507
组3,row_literal,121,组3_row_literal_P0119,unique,1,False,5000.0000000000055,5000.0000000000055,5.4569682106375694e-12
组3,row_literal,122,组3_row_literal_P0120,unique,1,False,4999.999999999995,4999.999999999995,-4.547473508864641e-12
组3,row_literal,123,组3_row_literal_P0121,cannot_reconstruct,1,False,3468.5568244727824,3468.5568244727824,-1531.4431755272176
组3,row_literal,124,组3_row_literal_P0122,unique,1,False,5000.000000000002,5000.000000000002,1.8189894035458565e-12
组3,row_literal,125,组3_row_literal_P0123,cannot_reconstruct,1,False,2099.3712794734183,2099.3712794734183,-2900.6287205265817
组3,row_literal,126,组3_row_literal_P0124,cannot_reconstruct,1,False,3722.627382779332,3722.627382779332,-1277.372617220668
组3,row_literal,127,组3_row_literal_P0125,unique,1,False,5000.000000000003,5000.000000000003,2.7284841053187847e-12
组3,row_literal,128,组3_row_literal_P0126,unique,1,False,5000.000000000005,5000.000000000005,4.547473508864641e-12
组3,row_literal,129,组3_row_literal_P0127,cannot_reconstruct,1,False,2212.2905692253134,2212.2905692253134,-2787.7094307746866
组3,row_literal,130,组3_row_literal_P0128,unique,1,False,5000.0,5000.0,0.0
组3,row_literal,131,组3_row_literal_P0129,cannot_reconstruct,1,False,712.4738633037288,712.4738633037288,-4287.526136696271
组3,row_literal,132,组3_row_literal_P0130,cannot_reconstruct,1,False,2188.154857222853,2188.154857222853,-2811.845142777147
组3,row_literal,133,组3_row_literal_P0131,unique,1,False,5000.000000000002,5000.000000000002,1.8189894035458565e-12
组3,row_literal,134,组3_row_literal_P0132,cannot_reconstruct,1,False,4294.78737603298,4294.78737603298,-705.2126239670197
组3,row_literal,135,组3_row_literal_P0133,cannot_reconstruct,1,False,3580.1942724405753,3580.1942724405753,-1419.8057275594247
组3,row_literal,136,组3_row_literal_P0134,cannot_reconstruct,1,False,2651.7178861461794,2651.7178861461794,-2348.2821138538206
组3,row_literal,137,组3_row_literal_P0135,cannot_reconstruct,1,False,1094.7717275124148,1094.7717275124148,-3905.228272487585
组3,row_literal,138,组3_row_literal_P0136,unique,1,False,5000.000000000005,5000.000000000005,4.547473508864641e-12
组3,row_literal,139,组3_row_literal_P0137,unique,1,False,5000.000000000003,5000.000000000003,2.7284841053187847e-12
组3,row_literal,140,组3_row_literal_P0138,cannot_reconstruct,1,False,4297.119914088368,4297.119914088368,-702.8800859116318
组3,row_literal,141,组3_row_literal_P0139,cannot_reconstruct,1,False,1038.933210065073,1038.933210065073,-3961.0667899349273
组3,row_literal,142,组3_row_literal_P0140,cannot_reconstruct,1,False,1199.7458398298909,1199.7458398298909,-3800.254160170109
组3,row_literal,143,组3_row_literal_P0141,unique,1,False,5000.000000000004,5000.000000000004,3.637978807091713e-12
组3,row_literal,144,组3_row_literal_P0142,cannot_reconstruct,1,False,1487.553701874218,1487.553701874218,-3512.446298125782
组3,row_literal,145,组3_row_literal_P0143,cannot_reconstruct,1,False,2787.7094307746806,2787.7094307746806,-2212.2905692253194
组3,row_literal,146,组3_row_literal_P0144,unique,1,False,5000.0,5000.0,0.0
组3,row_literal,147,组3_row_literal_P0145,cannot_reconstruct,1,False,1225.268414665543,1225.268414665543,-3774.731585334457
组3,row_literal,148,组3_row_literal_P0146,cannot_reconstruct,1,False,1759.841927862615,1759.841927862615,-3240.158072137385
组3,row_literal,149,组3_row_literal_P0147,cannot_reconstruct,1,False,4332.511493953082,4332.511493953082,-667.4885060469178
组3,row_literal,150,组3_row_literal_P0148,cannot_reconstruct,1,False,4804.005421698286,4804.005421698286,-195.99457830171377
组3,row_literal,151,组3_row_literal_P0149,unique,1,False,4999.999999999995,4999.999999999995,-4.547473508864641e-12
组3,row_literal,152,组3_row_literal_P0150,cannot_reconstruct,1,False,2116.564234815714,2116.564234815714,-2883.435765184286
组3,row_literal,153,组3_row_literal_P0151,unique,1,False,4999.999999999998,4999.999999999998,-1.8189894035458565e-12
组3,row_literal,154,组3_row_literal_P0152,cannot_reconstruct,1,False,4015.66027169416,4015.66027169416,-984.3397283058398
组3,row_literal,155,组3_row_literal_P0153,cannot_reconstruct,1,False,1820.9628639113146,1820.9628639113146,-3179.0371360886857
组3,row_literal,156,组3_row_literal_P0154,unique,1,False,5000.000000000003,5000.000000000003,2.7284841053187847e-12
组3,row_literal,157,组3_row_literal_P0155,unique,1,False,5000.000000000004,5000.000000000004,3.637978807091713e-12
组3,row_literal,158,组3_row_literal_P0156,cannot_reconstruct,1,False,3936.0620296923225,3936.0620296923225,-1063.9379703076775
组3,row_literal,159,组3_row_literal_P0157,unique,1,False,5000.000000000003,5000.000000000003,2.7284841053187847e-12
组3,row_literal,160,组3_row_literal_P0158,cannot_reconstruct,1,False,4634.686465168995,4634.686465168995,-365.3135348310052
组3,row_literal,161,组3_row_literal_P0159,cannot_reconstruct,1,False,4564.221186967349,4564.221186967349,-435.77881303265076
组3,row_literal,162,组3_row_literal_P0160,unique,1,False,5000.000000000002,5000.000000000002,1.8189894035458565e-12
组3,row_literal,163,组3_row_literal_P0161,cannot_reconstruct,1,False,4997.38931275427,4997.38931275427,-2.6106872457303325
组3,row_literal,164,组3_row_literal_P0162,cannot_reconstruct,1,False,3179.03713608869,3179.03713608869,-1820.9628639113098
组3,row_literal,165,组3_row_literal_P0163,cannot_reconstruct,1,False,2193.4348902227284,2193.4348902227284,-2806.5651097772716
组3,row_literal,166,组3_row_literal_P0164,unique,1,False,4999.999999999996,4999.999999999996,-3.637978807091713e-12
组3,row_literal,167,组3_row_literal_P0165,cannot_reconstruct,1,False,1714.283084210331,1714.283084210331,-3285.7169157896687
组3,row_literal,168,组3_row_literal_P0166,cannot_reconstruct,1,False,3983.3918629955597,3983.3918629955597,-1016.6081370044403
组3,row_literal,169,组3_row_literal_P0167,cannot_reconstruct,1,False,559.223064247723,559.223064247723,-4440.7769357522775
组3,row_literal,170,组3_row_literal_P0168,cannot_reconstruct,1,False,4532.156821229,4532.156821229,-467.84317877099966
组3,row_literal,171,组3_row_literal_P0169,cannot_reconstruct,1,False,1207.7638410721072,1207.7638410721072,-3792.2361589278926
组3,row_literal,172,组3_row_literal_P0170,unique,1,False,4999.999999999992,4999.999999999992,-8.185452315956354e-12
组3,row_literal,173,组3_row_literal_P0171,unique,1,False,4999.999999999993,4999.999999999993,-7.275957614183426e-12
组3,row_literal,174,组3_row_literal_P0172,unique,1,False,4999.999999999999,4999.999999999999,-9.094947017729282e-13
组3,row_literal,175,组3_row_literal_P0173,cannot_reconstruct,1,False,3774.7315853344585,3774.7315853344585,-1225.2684146655415
组3,row_literal,176,组3_row_literal_P0174,cannot_reconstruct,1,False,2292.6491828148223,2292.6491828148223,-2707.3508171851777
组3,row_literal,177,组3_row_literal_P0175,unique,1,False,5000.000000000002,5000.000000000002,1.8189894035458565e-12
组3,row_literal,178,组3_row_literal_P0176,unique,1,False,5000.000000000001,5000.000000000001,9.094947017729282e-13
组3,row_literal,179,组3_row_literal_P0177,cannot_reconstruct,1,False,4323.194452081308,4323.194452081308,-676.8055479186924
组3,row_literal,180,组3_row_literal_P0178,cannot_reconstruct,1,False,2584.5631027991594,2584.5631027991594,-2415.4368972008406
组3,row_literal,181,组3_row_literal_P0179,cannot_reconstruct,1,False,4440.776935752283,4440.776935752283,-559.223064247717
组3,row_literal,182,组3_row_literal_P0180,unique,1,False,5000.000000000002,5000.000000000002,1.8189894035458565e-12
组3,row_literal,183,组3_row_literal_P0181,unique,1,False,4999.999999999998,4999.999999999998,-1.8189894035458565e-12
组3,row_literal,184,组3_row_literal_P0182,cannot_reconstruct,1,False,2301.1650233282444,2301.1650233282444,-2698.8349766717556
组3,row_literal,185,组3_row_literal_P0183,unique,1,False,5000.000000000005,5000.000000000005,4.547473508864641e-12
组3,row_literal,186,组3_row_literal_P0184,unique,1,False,4999.9999999999945,4999.9999999999945,-5.4569682106375694e-12
组3,row_literal,187,组3_row_literal_P0185,cannot_reconstruct,1,False,1507.0880569306512,1507.0880569306512,-3492.911943069349
组3,row_literal,188,组3_row_literal_P0186,unique,1,False,5000.000000000001,5000.000000000001,9.094947017729282e-13
组3,row_literal,189,组3_row_literal_P0187,cannot_reconstruct,1,False,702.8800859116345,702.8800859116345,-4297.1199140883655
组3,row_literal,190,组3_row_literal_P0188,cannot_reconstruct,1,False,4466.338711969051,4466.338711969051,-533.6612880309494
组3,row_literal,191,组3_row_literal_P0189,cannot_reconstruct,1,False,984.3397283058457,984.3397283058457,-4015.6602716941543
组3,row_literal,192,组3_row_literal_P0190,unique,1,False,5000.000000000001,5000.000000000001,9.094947017729282e-13
组3,row_literal,193,组3_row_literal_P0191,unique,1,False,4999.999999999998,4999.999999999998,-1.8189894035458565e-12
组3,row_literal,194,组3_row_literal_P0192,cannot_reconstruct,1,False,4728.587593139968,4728.587593139968,-271.4124068600322
组3,row_literal,195,组3_row_literal_P0193,unique,1,False,4999.999999999996,4999.999999999996,-3.637978807091713e-12
组3,row_literal,196,组3_row_literal_P0194,unique,1,False,4999.999999999997,4999.999999999997,-2.7284841053187847e-12
组3,row_literal,197,组3_row_literal_P0195,cannot_reconstruct,1,False,3492.911943069346,3492.911943069346,-1507.0880569306541
组3,row_literal,198,组3_row_literal_P0196,cannot_reconstruct,1,False,4540.804961643996,4540.804961643996,-459.19503835600426
组3,row_literal,199,组3_row_literal_P0197,cannot_reconstruct,1,False,2794.3226931075365,2794.3226931075365,-2205.6773068924635
组3,row_literal,200,组3_row_literal_P0198,cannot_reconstruct,1,False,3707.3706554601663,3707.3706554601663,-1292.6293445398337
组3,row_literal,201,组3_row_literal_P0199,cannot_reconstruct,1,False,715.9899665328975,715.9899665328975,-4284.010033467102
组3,row_literal,202,组3_row_literal_P0200,cannot_reconstruct,1,False,1489.6873403595605,1489.6873403595605,-3510.3126596404395
组3,row_literal,203,组3_row_literal_P0201,cannot_reconstruct,1,False,1662.7992908866556,1662.7992908866556,-3337.2007091133446
组3,row_literal,204,组3_row_literal_P0202,unique,1,False,5000.000000000003,5000.000000000003,2.7284841053187847e-12
组3,row_literal,205,组3_row_literal_P0203,unique,1,False,5000.000000000002,5000.000000000002,1.8189894035458565e-12
组3,row_literal,206,组3_row_literal_P0204,cannot_reconstruct,1,False,4384.083156408662,4384.083156408662,-615.916843591338
组3,row_literal,207,组3_row_literal_P0205,unique,1,False,4999.999999999999,4999.999999999999,-9.094947017729282e-13
组3,row_literal,208,组3_row_literal_P0206,unique,1,False,5000.000000000006,5000.000000000006,6.366462912410498e-12
组3,row_literal,209,组3_row_literal_P0207,cannot_reconstruct,1,False,4620.624601345126,4620.624601345126,-379.3753986548736
组3,row_literal,210,组3_row_literal_P0208,cannot_reconstruct,1,False,2917.968028483469,2917.968028483469,-2082.031971516531
组3,row_literal,211,组3_row_literal_P0209,cannot_reconstruct,1,False,1136.001957219342,1136.001957219342,-3863.9980427806577
组3,row_literal,212,组3_row_literal_P0210,cannot_reconstruct,1,False,2939.894017409379,2939.894017409379,-2060.105982590621
组3,row_literal,213,组3_row_literal_P0211,unique,1,False,4999.999999999998,4999.999999999998,-1.8189894035458565e-12
组3,row_literal,214,组3_row_literal_P0212,cannot_reconstruct,1,False,3696.909631751418,3696.909631751418,-1303.0903682485819
组3,row_literal,215,组3_row_literal_P0213,cannot_reconstruct,1,False,2801.99766413508,2801.99766413508,-2198.00233586492
组3,row_literal,216,组3_row_literal_P0214,unique,1,False,5000.000000000004,5000.000000000004,3.637978807091713e-12
组3,row_literal,217,组3_row_literal_P0215,cannot_reconstruct,1,False,622.589126458353,622.589126458353,-4377.410873541647
组3,row_literal,218,组3_row_literal_P0216,unique,1,False,4999.999999999999,4999.999999999999,-9.094947017729282e-13
组3,row_literal,219,组3_row_literal_P0217,cannot_reconstruct,1,False,4123.5000402593705,4123.5000402593705,-876.4999597406295
组3,row_literal,220,组3_row_literal_P0218,cannot_reconstruct,1,False,2707.3508171851854,2707.3508171851854,-2292.6491828148146
组3,row_literal,221,组3_row_literal_P0219,cannot_reconstruct,1,False,4587.076340597699,4587.076340597699,-412.9236594023014
组3,row_literal,222,组3_row_literal_P0220,unique,1,False,5000.000000000003,5000.000000000003,2.7284841053187847e-12
组3,row_literal,223,组3_row_literal_P0221,unique,1,False,4999.999999999999,4999.999999999999,-9.094947017729282e-13
组3,row_literal,224,组3_row_literal_P0222,unique,1,False,4999.999999999997,4999.999999999997,-2.7284841053187847e-12
组3,row_literal,225,组3_row_literal_P0223,unique,1,False,5000.0000000000055,5000.0000000000055,5.4569682106375694e-12
组3,row_literal,226,组3_row_literal_P0224,cannot_reconstruct,1,False,3042.8166314100226,3042.8166314100226,-1957.1833685899774
组3,row_literal,227,组3_row_literal_P0225,unique,1,False,5000.000000000006,5000.000000000006,6.366462912410498e-12
组3,row_literal,228,组3_row_literal_P0226,cannot_reconstruct,1,False,2347.122112646914,2347.122112646914,-2652.877887353086
组3,row_literal,229,组3_row_literal_P0227,cannot_reconstruct,1,False,2883.435765184285,2883.435765184285,-2116.564234815715
组3,row_literal,230,组3_row_literal_P0228,unique,1,False,5000.000000000003,5000.000000000003,2.7284841053187847e-12
组3,row_literal,231,组3_row_literal_P0229,unique,1,False,4999.999999999993,4999.999999999993,-7.275957614183426e-12
组3,row_literal,232,组3_row_literal_P0230,cannot_reconstruct,1,False,3830.291456970348,3830.291456970348,-1169.708543029652
组3,row_literal,233,组3_row_literal_P0231,cannot_reconstruct,1,False,1778.7016910824266,1778.7016910824266,-3221.298308917573
组3,row_literal,234,组3_row_literal_P0232,cannot_reconstruct,1,False,531.6424120437645,531.6424120437645,-4468.357587956236
组3,row_literal,235,组3_row_literal_P0233,unique,1,False,5000.0000000000055,5000.0000000000055,5.4569682106375694e-12
组3,row_literal,236,组3_row_literal_P0234,cannot_reconstruct,1,False,2410.9795098860995,2410.9795098860995,-2589.0204901139005
组3,row_literal,237,组3_row_literal_P0235,cannot_reconstruct,1,False,3221.298308917568,3221.298308917568,-1778.7016910824318
组3,row_literal,238,组3_row_literal_P0236,cannot_reconstruct,1,False,2257.258409610645,2257.258409610645,-2742.741590389355
组3,row_literal,239,组3_row_literal_P0237,cannot_reconstruct,1,False,1550.3895594727708,1550.3895594727708,-3449.610440527229
组3,row_literal,240,组3_row_literal_P0238,unique,1,False,4999.999999999998,4999.999999999998,-1.8189894035458565e-12
组3,row_literal,241,组3_row_literal_P0239,cannot_reconstruct,1,False,3285.716915789675,3285.716915789675,-1714.283084210325
组3,row_literal,242,组3_row_literal_P0240,unique,1,False,5000.000000000007,5000.000000000007,7.275957614183426e-12
组3,row_literal,243,组3_row_literal_P0241,cannot_reconstruct,1,False,876.4999597406292,876.4999597406292,-4123.5000402593705
组3,row_literal,244,组3_row_literal_P0242,unique,1,False,5000.000000000004,5000.000000000004,3.637978807091713e-12
组3,row_literal,245,组3_row_literal_P0243,cannot_reconstruct,1,False,676.8055479186902,676.8055479186902,-4323.1944520813095
组3,row_literal,246,组3_row_literal_P0244,cannot_reconstruct,1,False,1072.0621502569836,1072.0621502569836,-3927.937849743016
组3,row_literal,247,组3_row_literal_P0245,unique,1,False,5000.0,5000.0,0.0
组3,row_literal,248,组3_row_literal_P0246,cannot_reconstruct,1,False,2698.8349766717542,2698.8349766717542,-2301.1650233282458
组3,row_literal,249,组3_row_literal_P0247,unique,1,False,4999.999999999999,4999.999999999999,-9.094947017729282e-13
组3,row_literal,250,组3_row_literal_P0248,unique,1,False,5000.000000000005,5000.000000000005,4.547473508864641e-12
组3,row_literal,251,组3_row_literal_P0249,cannot_reconstruct,1,False,4941.149862160361,4941.149862160361,-58.85013783963859
组3,row_literal,252,组3_row_literal_P0250,unique,1,False,5000.000000000008,5000.000000000008,8.185452315956354e-12
组3,row_literal,253,组3_row_literal_P0251,cannot_reconstruct,1,False,3981.9000012432466,3981.9000012432466,-1018.0999987567534
组3,row_literal,254,组3_row_literal_P0252,cannot_reconstruct,1,False,615.9168435913396,615.9168435913396,-4384.08315640866
组3,row_literal,255,组3_row_literal_P0253,unique,1,False,5000.000000000004,5000.000000000004,3.637978807091713e-12
组3,row_literal,256,组3_row_literal_P0254,cannot_reconstruct,1,False,787.4885533585616,787.4885533585616,-4212.511446641438
组3,row_literal,257,组3_row_literal_P0255,unique,1,False,5000.000000000005,5000.000000000005,4.547473508864641e-12
组3,row_literal,258,组3_row_literal_P0256,cannot_reconstruct,1,False,1580.815737096103,1580.815737096103,-3419.184262903897
组3,row_literal,259,组3_row_literal_P0257,unique,1,False,5000.000000000001,5000.000000000001,9.094947017729282e-13
组3,row_literal,260,组3_row_literal_P0258,cannot_reconstruct,1,False,2089.1911043119117,2089.1911043119117,-2910.8088956880883
组3,row_literal,261,组3_row_literal_P0259,unique,1,False,4999.999999999999,4999.999999999999,-9.094947017729282e-13
组3,row_literal,262,组3_row_literal_P0260,unique,1,False,5000.0,5000.0,0.0
组3,row_literal,263,组3_row_literal_P0261,unique,1,False,4999.999999999999,4999.999999999999,-9.094947017729282e-13
